sample_id,raw_path,label,source_type,format_hint,flux_column,time_column
neg_critical_gap_0_02408,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02408.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02410,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02410.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02413,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02413.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02417,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02417.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02418,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02418.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02420,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02420.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02427,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02427.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02441,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02441.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02444,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02444.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02455,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02455.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02457,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02457.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02459,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02459.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02460,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02460.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02465,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02465.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02466,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02466.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02472,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02472.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02478,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02478.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02482,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02482.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02483,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02483.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02487,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02487.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02492,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02492.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02497,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02497.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02500,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02500.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02503,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02503.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02506,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02506.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02508,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02508.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02513,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02513.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02516,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02516.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02520,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02520.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02521,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02521.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02524,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02524.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02527,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02527.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02532,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02532.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02534,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02534.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02542,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02542.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02550,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02550.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02556,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02556.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02558,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02558.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02564,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02564.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02569,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02569.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02573,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02573.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02577,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02577.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02578,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02578.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02583,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02583.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02585,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02585.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02588,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02588.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02593,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02593.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02595,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02595.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02606,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02606.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02607,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02607.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02619,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02619.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02622,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02622.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02625,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02625.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02626,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02626.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02634,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02634.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02636,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02636.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02642,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02642.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02643,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02643.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02651,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02651.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02652,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02652.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02654,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02654.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02655,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02655.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02656,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02656.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02658,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02658.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02662,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02662.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02665,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02665.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02666,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02666.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02669,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02669.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02671,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02671.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02674,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02674.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02675,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02675.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02678,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02678.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02684,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02684.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02685,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02685.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02690,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02690.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02691,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02691.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02697,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02697.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02701,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02701.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02702,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02702.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02707,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02707.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02711,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02711.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02718,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02718.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02722,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02722.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02724,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02724.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02725,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02725.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02728,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02728.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02733,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02733.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02734,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02734.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02736,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02736.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02737,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02737.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02741,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02741.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02743,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02743.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02749,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02749.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02750,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02750.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02751,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02751.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02752,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02752.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02756,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02756.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02757,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02757.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02764,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02764.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02766,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02766.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02770,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02770.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
neg_critical_gap_0_02779,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_critical_gap_0_02779.csv,0,neg_critical_gap,csv,detrended_flux,time_jd
